	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_18_R3	D_18_R4	D_25_R1	D_25_R2	D_25_R3	D_34_R1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R2	L_18_R3	L_18_R4	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4
MED134_04859	330.36847594073197	330.8602374728132	622.4653433852013	353.1277815323243	331.97109185129005	399.07337139252616	386.3742954741254	331.56334666017517	401.04276655930425	384.1386093803126	270.25646404622995	303.78854122207593	244.42886440805438	290.5996788401227	309.05546042259806	340.77971580431574	712.5579631278417	394.0996875441861	405.38809384743917	335.71201924164177	423.3639118549959	361.4519012756281	338.6240171961672	380.58698522645227	348.74636753082984	326.42568937461505	353.1409044346829	350.60732895796383
MED134_04854	4633.024579264074	4737.820203514039	3858.7576159853793	3543.048741374321	3526.6244072695263	3449.675688807588	3297.2186810092544	3396.636520237157	3301.367516470149	3255.2244921575434	2428.2593904378487	2325.4559414816745	2156.320888199805	2131.381906771654	4640.514564830222	3963.592646914482	4270.212225879643	3490.120114268428	3529.7268015075856	3301.967503541005	3150.5547550926995	3385.787731480297	3288.8013521986722	3227.6136576568897	2517.536688149251	2759.68385102003	2288.6247075863107	2099.44148864041
MED134_04849	5748.673678571864	5847.247468199829	6448.84646007126	5129.601416973121	4990.177325910716	5224.483860371931	5340.498697565672	5690.121284609094	5183.58111931678	5066.058320637481	4058.907943166225	4040.500952186902	4247.71535929122	4191.304876123606	5386.618151102959	5653.292071110881	6013.7324311546145	5342.054662940049	5713.438447662345	5648.354723740623	5419.317804205208	5209.049014737828	5462.362351466378	5566.207587549663	4312.397643143807	4143.2594036960945	4293.152085002412	4416.8118478488705
MED134_04844	7698.10988382531	8074.711743527951	7228.246921809933	6176.373055086797	6084.620834205836	6535.429546708001	6309.990027927128	6134.265146491357	5651.808885428545	6316.536404148057	6236.142602954392	6683.91467655213	6335.29062937626	5188.87164250265	7339.286741954828	6929.187554687754	7467.093898291041	5956.582989280135	5779.947431809191	5611.186607324584	6245.267031014341	6298.111123529238	5944.732746332713	5897.623127656419	5194.565697554396	5207.876521329643	5712.506873980272	5817.440098634708
MED134_04829	8961.900402900174	7989.844247670612	8156.669806859047	9042.593548524163	8701.735400786896	9220.04229554028	10045.731682327261	8467.564971124764	9438.975629431872	7521.301255832185	4166.200771589072	4557.961657664057	4420.343244779408	5373.712093961613	8784.667329587786	9073.259933289906	7686.638784227727	10021.153495562123	9086.394072252366	10253.604244837574	9333.485995404464	8518.592985792797	8894.910081335218	8240.150773158768	5418.160195774381	4625.430683425918	5105.828909951458	5394.790167836067
MED134_04804	3619.6323891760358	3397.1597617097027	3352.3451332313175	3013.3570690758343	2835.3969283462925	3037.5066454695384	3363.589725630576	2638.0909756005244	2608.845213390938	2179.4889238545184	2045.6491154959951	2168.4607438725047	2121.948079142422	2100.892760139248	3722.713500544931	3653.239691449837	3471.633751887719	3123.5740065737295	2766.457031060454	3030.9999451531085	3221.9811819394013	2641.2344660922195	2650.142949395645	2600.18601792956	2058.13775323993	2011.8916671912548	2221.8448570682135	2133.061369499393
MED134_04794	165.18423797036598	186.95448362776062	175.39807345388087	227.01071669935135	217.52443689799142	243.3037998299857	221.63188114620075	168.18430627690046	165.3784604368265	185.80216806878843	343.13461165420205	308.8894682202078	252.83110662208125	273.44953385939414	179.50190883130693	184.5890127273377	154.06658662223606	217.08881093535675	251.7840114130579	262.57475790685555	246.745838197697	155.31136382937143	197.77186189519736	199.6360671859685	238.8569213066734	283.7556646197634	269.38312581876454	233.5381009668629
MED134_04789	487.686797817271	533.8042493055797	737.1994215091685	680.1913696658343	711.6914503387245	727.1544159224785	724.1555047076399	492.1965208185209	605.6986113498771	536.0245086746396	1007.1355120823924	1106.9011585946162	925.0104837442308	1011.8585538629846	396.46508559262577	442.2022502698859	571.3302587241254	713.0532482261334	722.097542165751	906.4224519524328	1048.0204811870603	573.2401246793164	684.9659607101958	727.7373877715107	827.9864524528455	978.2103175049739	1346.9156290938226	883.7225825789774
MED134_04784	2513.160191977711	2439.0180331174297	2754.936657482385	2677.885676620126	2645.157786668955	2927.916548662264	3057.808841482342	3022.5122470905826	3212.4765939853546	3222.7828437645803	3231.9434071146525	3209.6166211578657	2872.8029969959143	3741.5899632956125	2317.9159531694854	2884.4568802008152	2574.195884813194	3247.1476374138556	3474.3026480518806	4026.1462879051182	3314.186205686962	3106.2272765874286	3429.653507499642	3606.233785078554	4147.563473807571	3984.3135614842718	3434.068923252654	3527.085715116503
MED134_04779	2833.0407797933403	2651.8017546148153	2268.305912335903	2453.3973012174342	2587.5554967586854	2846.585533421646	2787.5838740955305	3146.762693768619	3155.6277482101955	3797.8847925489254	4930.409124978225	5328.20163438197	5035.998447007195	5110.743204257109	2828.325728715897	2596.416882318596	2476.6203799524446	2717.7849215176393	2986.5700976416806	3280.3860165897568	2663.5563902288236	3209.7681858070096	3264.6828324553553	3501.006892522403	5388.398470755338	5300.683825171445	5457.837952512952	5275.919874798949
MED134_04774	2055.62607252011	2348.0007187197043	1661.6659590367663	2793.9133762664615	2589.8292713604064	2932.052024013482	3224.9216502610284	3581.2960238636315	3701.376667651723	3963.7795854674864	3151.979884044794	3023.716170559282	3020.9879960432972	3425.265066984397	2024.4693543843923	1766.7805503902323	1800.011287036458	2741.1637165414472	3578.8167659969236	3069.367033066439	3607.683886911591	3368.8446736080023	3539.6339575291663	3666.222948124584	3389.0210463991584	3171.449589904348	3032.257958270883	3249.1213430145554
MED134_15519	43914.09856582023	36393.39615830137	22378.42036420229	24270.80873688954	31137.06939596963	23386.802357029024	25426.03607609329	7347.251551353737	11608.53430728749	6858.45939434869	5225.970501388334	4576.665056657208	3930.7216757620245	4836.340884565452	37394.14982497061	27548.388811538167	30708.03849025535	24589.482623254833	27018.483036035184	35788.10022265631	22118.81640096408	10726.838195148586	11080.047970079715	8816.440109961613	4846.5824511779	4569.9596512446105	3989.813102988004	3910.7125699181106
MED134_04769	47359.36981491644	39818.84508529686	24616.39427887324	26770.448961879065	33713.25601971971	26090.71399083365	27660.13284593601	9633.871650163352	13405.991449160249	9302.642676682157	7024.643672212868	6451.5391133039	5921.289240285118	6510.385591851011	40214.67112286776	29860.822597353166	33286.0860397341	26777.904828876257	28855.39783628139	37546.99140918305	24127.846988815854	12908.727536703029	13006.635327175858	10555.142409394088	6484.240448379565	6303.429406910459	5758.913210780983	5873.873470076573
MED134_04759	1470.92630954564	1378.7893167547345	1806.7320348256903	2035.5294264041838	2030.480719337	2236.6029191170073	2222.2447975889113	2052.535003134418	2526.155983172525	2280.5004199871532	3102.3822558115908	3317.302857785094	3210.420365959539	3231.8495430350695	1373.5798241004356	1628.8459035170567	1680.609682404225	2131.645131992176	2457.6653189501	2702.4817548952165	2276.5550229503306	2195.0672754551165	2480.348570402695	2603.136304636742	3277.605357866333	3327.1951802595568	3032.257958270883	3326.567139993284
MED134_04754	10730.4205379956	9155.84984292796	10650.487527921368	13011.917969033932	11872.893045320681	12383.680939221964	13306.209249349711	13325.688789580374	14137.791136593205	12664.777146498329	17006.925501515936	16671.529738894336	16861.008602948103	18511.675935031948	10874.6939028497	10554.028936487231	9814.041567836437	13198.164747904555	14082.485619473735	14325.311449639772	13058.049489883386	13146.871627908065	13767.815810274935	13279.240469025284	19124.579248774895	16039.662305348731	16661.00677332863	18086.895547117427
MED134_04749	6710.937414050028	6555.706564052395	6069.037098005713	8533.921387031172	7980.190927174048	8198.579883789462	8764.533481690667	9127.259331663954	8553.16725071712	8770.304718961263	12419.650988191916	12294.36760483073	13043.335276974802	11623.987153604909	7220.659393509791	6507.269811310982	6203.747887988705	8056.4997565971435	7800.553712080021	7959.971770518785	8197.156477388755	8600.484432175555	8456.917762796586	8140.824454016981	11914.610582623296	10508.560346501088	11826.824712942314	12292.2689390656
MED134_04744	655.4930078189126	578.082942796365	849.2959346187916	657.4902979958991	665.4580334370609	725.0866782468696	946.9725830792214	537.5033135298493	661.513841747306	597.958564697569	573.9154124127804	545.7991888001103	622.5297640392635	638.3665076160072	552.5537019676752	772.8397126276446	708.7062984622859	849.1512335432993	842.4471325267095	1061.0897751030463	955.8154574394999	528.0586370198629	645.4115883311563	697.2510917972988	592.9451369178443	528.041556341289	596.4912071701215	541.5202238357592
MED134_04739	3038.865584248479	2809.2371092487188	3336.519743145253	2741.7849894688325	2607.2615433069354	2978.9207446606183	2973.6598384803087	1966.0402170491548	2393.8532148230634	2563.627533234831	2517.3326819587037	2416.705857781589	2950.7146975259816	2579.1912479351217	2765.8902821658776	2963.56645708396	3091.602838219537	2884.776314544837	3444.215250461641	3395.4872803297485	3236.2664673087415	1762.0780187186867	2016.3082505412804	2178.2950188025625	2135.976110982041	2117.4999784595125	2452.744679198583	2337.182074714646
MED134_04714	1931.0824010345166	1799.436904917196	1574.6263135634117	1584.0303343021405	1693.9620782822676	1736.210401619643	1688.9060461675726	1783.440113091377	1727.1712961871067	1894.149880034593	1482.8678645233215	1610.1926224102942	1455.8794236304739	1246.2438685996083	1885.550485810598	1762.7236490116095	1887.3156861223918	1593.9328464446003	1529.7066353774462	1667.7693527325846	1553.2001183391874	1880.6794238247523	1701.8027530884299	1750.5034462612016	1333.1726566222314	1500.9181207519064	1382.0033471626534	1485.8786629639735
MED134_04709	1026.5020502444172	756.4276804675841	762.2562891454372	799.5821910410486	722.30239848009	743.0070714354804	860.4531856264265	774.3342754299744	752.4719949875606	771.963769714371	615.4154686895423	607.5770824441519	569.8247901512767	538.323995228424	994.2844863090654	886.4329512290832	946.2256195048998	846.6463626478914	722.097542165751	823.6934186393139	783.093370701112	868.8023564515747	820.9944120625022	712.0025253332078	670.7834946599551	701.9219072173095	616.864720887507	608.159630538386
MED134_04704	1413.2429248575756	1072.5283534434689	1739.4741269599165	1529.3796062078522	1424.8987504119298	1612.1461410831064	1931.871477370627	1503.3617581486205	2027.9533711065849	1397.940121660408	1878.6366938943922	1779.6567526815643	1646.075633747991	2434.3678014311918	1490.6462863817228	1638.9881569636138	1413.5609322590158	2010.576372047458	2007.937902338097	2251.6684719135833	2086.950326229995	1873.14917588151	2102.170180827488	1925.5537908873218	2167.264078309752	1929.7518695381655	2178.834105887066	1836.4859919219373
MED134_04699	167.80621000164163	177.11477396314163	218.91789619055808	220.2844732415928	206.1555638893856	219.18019361454805	234.66905062538905	221.04223110678348	250.1349214107001	261.0078075252028	253.04912363879208	242.01064757803437	308.59144131516865	298.2219654982243	142.04064090129506	168.36140721284647	179.7443510592754	207.0693273537249	288.20559796966376	267.3706438960218	249.34316281030434	255.08714907733128	267.2331987559496	252.7412279152409	254.1193443933618	285.889165857506	284.09733017020966	345.804488835252
MED134_04689	44.57352453168606	43.04872978270804	572.3516081126639	47.08370420430991	39.412093096500186	49.62570421461465	33.18552231066108	31.577461586683352	50.64715350877812	50.874403161692065	48.585431738648076	61.21112397758247	48.1219326803357	53.356006606711055	39.02215409376238	54.76816861140789	521.2586180718987	35.068192535711475	129.85087381050786	53.953717378121	71.42642684670176	32.00355375877957	49.20178027636617	50.15487402209061	57.23408657508149	57.604533419049716	49.8019224202758	36.62165593567773
MED134_04684	3409.8746266739836	3181.916112796163	3472.3543413839725	3150.404279527665	2946.053958963389	3257.376084975956	3229.6624391625514	2405.378813037793	2648.1225977446843	2717.725363101405	2905.003939373333	2972.706900577963	3170.7006754932304	3112.7513140022324	3121.7723275009903	3296.23237013103	3190.462231302138	3066.7969329444823	3209.8502587060902	3148.499151887683	3384.3139702273597	2507.5725650996696	2479.383829612962	2591.3351578080146	2737.315580597564	2885.5604240468424	3001.697687694805	2748.4252602218467
MED134_04674	5447.146894975164	5127.718698974566	4799.0495435990415	6084.727987974837	6188.45654101777	5937.164112565147	5927.1713241291445	7372.6508139343305	6302.98657339855	6423.446381806685	6590.411376048701	6602.299844582019	7247.315829698812	6493.235446870282	6206.083387071969	5209.061370151683	5098.320128974162	5689.396760436619	4945.418035490439	5133.995951402536	5034.913761539322	6868.527405229838	6850.6243478916895	6239.856385689508	6289.6445540242885	5751.919336954001	7130.729801084944	7419.187279559105
MED134_04659	2996.9140317480687	3094.5886895226695	2765.486917539761	3017.5609712369333	3193.1374656837556	2881.737073906998	2920.325963338175	3773.5066596086604	3380.955900555372	3413.746183168613	3487.016923742555	3486.766988056364	3248.6123760232977	3089.8844540279274	3193.5730910335133	2787.091247113868	2801.4441000809925	2874.756830963205	3241.521203537922	2655.721866500845	3012.8965506245104	3537.3339713380474	3367.910096956751	3522.6423283750696	3380.6267137014797	3155.4483306212787	3282.3994322454505	3513.2775497637062
MED134_04649	4678.909089811398	4636.9631794516945	4295.274625859323	4592.342720784656	4702.923801226609	4597.959344662421	4771.604029382911	4163.419663548577	4513.798354547634	4548.46656673157	3919.2248269176116	4200.329998128367	3921.5555933467226	3842.5852615154586	4262.7801132026025	4610.66841680482	4176.488385684449	4516.282224420556	5042.014417227524	4467.367798908419	5084.262929178862	4302.595418570041	4243.8947340340155	4363.474039921883	3907.943431346564	4396.07930036859	4022.637097310459	3904.1086647493817
MED134_04639	570.278916802454	650.65080157293	751.706029088061	917.2914515518235	924.6683380332736	1023.5301494264271	942.2317941776985	915.059919457585	1088.3969927498645	1012.3268918985973	1045.598978875489	1153.3762712442622	1093.8191682260433	1205.2740778123123	699.2770013602218	835.7216839962981	699.7190809093221	998.608530302641	959.6296284044848	1178.5889818376208	1049.319143493364	957.2827697846712	1046.743756859947	1122.092377631478	1060.7384045248436	1052.8828608259641	1395.5856896409105	1091.4454178862643
MED134_04634	4187.289333947214	3897.7549908971937	3770.399188004853	4708.3704204309915	4520.263908221676	4684.1150811461275	4616.343192858032	5295.403014775552	5307.6149646444	4781.456587008305	5130.8240309001485	5089.024835136232	5351.464450133841	5692.895347769617	5317.939159897937	5138.0655960257845	4776.064185289318	5267.743493042945	4812.400067196749	4920.579024884635	5163.481329863385	5801.1147592752495	5606.108729136546	5558.340156330512	5723.408657508149	5573.771983602495	6041.878679078005	6427.400794219111
