index	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_18_R4	D_25_R1	D_25_R2	D_25_R3	D_34_R1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R3	L_18_R4	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4
MED134_07079	985.9267600236025	1041.37117397147	1102.186582254216	834.7833134908374	835.6120291998798	949.0966976367451	872.574599309484	899.5529456005618	1036.896475532883	1491.8075921982152	1460.9791489917654	1346.6161272780405	1315.0689416490368	949.6589351118769	939.8354217306667	1163.9426071497267	899.4140893213748	991.5069160309437	867.6758556702252	871.1808348961373	991.8626297942504	1057.6877180687331	1455.7804536722754	1551.6309292114174	1299.0276555777448	1265.8215281873981
MED134_07074	1989.1504807493734	1900.9352665013648	1981.2799767750487	2173.490700369436	2163.25568365207	2337.5236905317574	2804.159514540248	2481.31020601496	2529.6123452421225	3909.218549138526	3841.3772559062077	3528.1190460587845	3664.080178884404	2238.5950189949417	1852.935918991971	1919.2120322335495	2211.0245138612618	2039.4312958069893	2288.5766178128947	2531.8396128660916	2542.739814149644	2610.6105265603032	4307.401867298977	4275.9085079012875	4021.798451083519	3676.655101618122
MED134_07069	553.5027424693909	614.6810848738961	507.27141496519346	544.6452106312171	554.0138362094441	546.775204424691	673.6636302850028	577.16980902695	657.4175652592331	858.3415150265639	963.708041871391	924.6105086223022	877.3415464373059	634.1628948994169	581.998740371507	539.2934079793735	544.5374898796703	505.35643056782965	619.7684683358751	617.5218567966077	560.955577320036	675.1408518139671	953.0379501138108	1108.6077545651265	961.3025386645843	966.4758635525785
MED134_07064	4286.985183260523	4409.130920674928	4293.215928226362	4578.582868811025	4335.693917075567	4561.633310276734	4873.665275889032	4409.369351845528	4478.147609127719	6703.095082844874	6880.505408893299	6552.872831666941	6158.371629185734	5033.667978264121	4117.178368281827	4455.313646256454	4679.987838718157	4566.213448646137	5223.017218417912	4477.508478588326	4713.773769971306	4838.67418686584	6948.48580924173	7448.458350984443	6810.789857748737	6612.3850492196425
MED134_07059	146.35889824911777	190.46456151022133	120.84214335558273	160.33947789610596	175.23365813807	193.40083649956316	307.02982326775333	295.34455092550235	264.5975995462753	323.25844191643694	342.53962395777774	290.46152491259824	311.3147422842053	164.8823526738484	121.33542643787601	128.03368678646996	162.68689713123274	187.25796477097725	258.345593116849	228.9581038276653	270.7726748655537	285.67453319800364	406.09006993843195	497.6137080150283	368.6280687875674	315.4139209869868
MED134_07054	1212.1177845904208	1048.7918711731668	1025.166315060548	1282.7158231688477	1452.37328884741	1421.8542979690108	1908.7136191408413	1677.4322557846315	1887.0181749154538	2421.426589759149	2370.8675445457316	2053.7606774579262	2244.2962784670435	1100.2726226504883	997.4183359723705	1116.091633300238	1346.1708534641384	1409.2362220585082	1025.553718130522	1805.0638890977764	1828.4434388770724	1768.4143248831435	2379.597900598634	2335.8449374123165	2281.3000544428196	2107.3220645564534
MED134_07049	628.0127270325781	587.4718618010073	508.5993506064636	752.4926819780211	790.4644928236958	758.0835257853247	1114.4558821998812	974.4290289337878	975.3793865627405	1088.2364939050237	1056.210558979465	842.4904963433477	964.1323230741145	585.015270544712	575.8291424170387	583.2645731383631	772.1305584052291	727.4251708411039	746.3317134486749	1003.2355088880272	1007.3908118653934	967.734837373168	1239.2490326165432	1163.1982879338636	1034.1452109399718	977.7831550596592
MED134_07044	647.9707586120032	615.9178677408456	459.4657318794684	777.9433927551808	850.1510663379729	866.7222672758201	1125.5449954556013	1008.7472337948496	1112.4957896889616	1240.8305410208573	1244.0186997746462	1158.8046177141352	1166.958594562309	703.9208133383528	588.1683383259752	627.2357382973528	836.1937925087196	806.6496943980559	764.5985735680481	1053.5872910575968	993.8036525531434	1072.5151159855845	1344.8923902942533	1265.0306290255467	1196.3857082806078	1125.9681858629795
MED134_07039	448.3904428177517	487.2924495780987	455.481924955658	626.9358421440334	634.3611467094325	658.9954428874004	844.158746591701	785.1589293970221	870.8744522881611	951.704978064541	926.1464137123548	866.0619813493439	913.1899107003355	467.69513498832	417.476128252353	459.11069504239225	635.5747172898938	632.5958168865706	579.3204209286918	806.5785483389537	801.6423994227504	794.748528343235	1041.4487033476391	1067.6648545385733	917.1554645582888	899.8223557213662
MED134_07034	420.44919860655654	432.8740034323212	358.54262314293777	531.9198552426373	542.53564899516	573.0395155542612	855.9409294259037	688.4439884249387	796.7574776253389	803.1265637675452	774.2180371287906	707.1445501798858	820.7388660219957	424.88913958260935	396.9108017374588	408.6731820659041	521.7781830271143	535.3657197939477	487.98612033182593	709.6751185031784	762.8219442448932	690.9567429252752	843.648374078735	912.2917980275519	786.9215959447171	797.4616115520045
MED134_07029	1233.4063516084743	1280.0702672927212	1118.1218099494579	1531.284431759107	1551.0856988902528	1689.2727385609992	2225.4464165073496	1810.5452928214775	1843.2891598643887	1839.1598310276786	1958.8108774279465	1734.405074150881	2044.3001409996148	1198.567871359898	1108.4710991527995	1303.6157200076939	1618.4395984039736	1508.8670622892205	1539.6353529185951	1884.8667136684148	1910.9369061300188	1908.7803584960034	2217.012023888967	2088.087901354201	2072.7051292905735	2084.707481542292
MED134_07024	2690.3426569065105	2563.850883186291	2359.7416345370384	3364.583964740509	3340.9176918376143	3187.532305270578	4492.47700772365	3833.2394884204286	3599.8614593732755	4125.058813151054	4315.102267762709	4033.0050474775417	3898.037924601019	2443.1125526000037	2290.977373759218	2442.9862054509267	3396.194344775838	2894.095852966834	3337.6162989540394	4054.74351508911	4000.4479060781805	3686.0911221292577	3986.7255759084806	4142.581628327641	4305.443402216468	4170.01008369022
MED134_07019	935.3664133557254	881.8261841349857	798.0893204033541	1183.458051137925	1200.618382614113	1260.6869342193747	1586.4362651464726	1354.0091736091692	1408.9636883402504	1492.8115004029246	1497.4195345191886	1520.7409681287866	1474.499824818827	938.561084451137	874.0263768830051	826.399251076306	1194.442141113766	1109.1433297973267	1306.080498535181	1314.846538163854	1369.3915563989115	1359.1781423780449	1685.7982608145237	1590.4741933391729	1733.8763355247554	1549.0989364700504
MED134_07014	2001.1252996970284	1941.749101110698	1886.9965462448688	2642.6321356950793	2676.713258371043	2763.721830225239	3353.763690276881	2814.0927986070756	3095.124861919456	2885.232180334906	2905.1396585093357	2946.4356257495238	2879.189677125438	2152.98302818352	1803.5791353562247	1963.1831973925391	2790.1224326651836	2452.359115558375	2476.464321897876	2846.3007430194407	2627.1743041614836	2712.425325589349	3198.521233518756	2987.7818839889674	3122.3018161677487	2811.9448616292693
MED134_07009	427.10187579969823	393.29695168993754	278.8664846667294	514.1043576986254	472.90131322850334	472.7576003322655	654.950751665975	544.9314953695889	573.665383890244	461.7977741663385	448.49705264520816	552.0289714307495	451.87806531555856	383.66855141414726	292.0276365114982	351.7693212719174	502.39062533790013	448.9389668227275	510.1673076196362	476.9168801721493	533.7812586955359	468.5457741725042	475.76973138543224	596.2965952585149	522.0391513069442	507.637876607358
MED134_07004	1125.6329810795785	1067.343614177409	827.3039045112971	1554.1900714585508	1439.3646766712213	1454.087770718938	1695.2481889682272	1444.4844409701507	1606.8560106899859	1356.279984562442	1326.430033198203	1334.4501995330102	1325.446099725177	1089.1747719897485	941.8919543821561	997.1108334582659	1458.281513145247	1284.3975788778569	1483.5299968376632	1408.8998671221063	1366.480022260572	1353.2471832113044	1272.9649978328337	1379.4607855100153	1411.6026945487984	1408.6504735399958
MED134_06999	906.0946337059019	818.7502579205618	799.4172560446242	1197.8801205783154	1178.427220666497	1138.9160371640942	1227.4262234925307	1123.1412499983892	1162.1541627130525	1023.9863688036202	909.3277742381595	1043.2283041363476	979.2263711848639	984.5378943313448	863.743713625558	744.9232685758251	1309.0816126673806	1249.5868033755596	1144.2883089064474	1005.1355761397091	1151.026496023465	1038.9063473740548	995.7448393877787	1048.7681314493952	1014.2790275921388	929.5783860031573
MED134_06994	33.263385965708586	43.28740034323212	27.886648466672938	48.35635047660338	52.79966118570669	32.233472749927195	38.118826816538224	48.877443286966944	43.72901505106511	97.37909585681486	108.76053526646298	96.56705147617794	95.28117869910525	41.2205881684621	39.07412037829906	29.745199960493018	36.24630350592232	28.808917657073422	32.619393070309215	38.00134503363739	37.849943798410735	46.45918013946772	117.6312564212801	104.98179493987939	119.19710008699782	105.33634719754087
MED134_06989	843.5594680903697	895.4307956714301	770.2026719366811	1007.8481467755231	969.5242133665271	892.9865784053904	1142.1786653391816	1023.3064722207547	1169.5658601793348	1471.7294281040265	1487.3283508346715	1542.0313416825895	1450.915374645781	764.1662883537974	913.1004972613042	902.7021553227881	896.0423401580332	950.6942826834229	912.0382302458457	989.9350381262542	933.6319470274648	1072.5151159855845	1491.7441499029853	1435.1011368281513	1460.1644760657234	1458.640604413405
MED134_06984	2864.6427993668235	2577.4554947227352	1747.5633039115041	2270.203401322643	2379.8108157615625	2706.417878669813	2446.535612043271	2467.7909131909055	2743.0692322710506	2613.1730568586504	2812.076520085455	2436.9874014263805	2571.64844686892	2875.928728368856	2471.9522470902875	2052.4187972740183	2549.8853047770936	2588.001102860429	2716.543054895352	2350.383190330473	2499.0668020745547	2270.5688676671775	2910.8116636730774	2575.2034298752415	2561.633975017796	2387.0287492052908
MED134_06974	988.5878309008591	973.348116289248	743.6439591112784	1199.576834630126	1189.1401953998288	1298.889568589659	1239.901475905216	1332.1703159703118	1520.139150334484	1580.1515142126452	1603.3769632066192	1770.1424869019074	1834.8702234629675	946.4881206373798	923.3831605187513	746.2165381393248	1249.233065018067	1206.3734268899495	1156.0312904117586	1220.7932092056012	1261.6647932803578	1242.5359454321472	1523.9616277763294	1440.3502265751454	1616.8865891430723	1494.9429613571904
MED134_06969	1309.2468716102899	1267.7024386232263	1042.4294783970597	1578.792425209805	1475.3296632759782	1555.5635182650049	1707.03037180243	1895.820832173207	1969.2880167911865	1777.9214305404032	1712.6981197888886	1894.843246288468	2010.3385327504286	1371.377260219989	1363.481147937488	999.6973725852653	1599.0520407147592	1808.959954550402	1582.6929517714034	1583.7060542768384	1878.9100306082867	1608.2784273811485	1972.0093433172563	1866.5763140310555	1824.377837442661	1774.0545254003919
MED134_06964	1484.8775495092311	1247.9139127520345	1094.2189684065952	1415.9078762359832	1344.4783290331397	1676.140582996214	1230.8915713849433	1485.0423194423147	1335.5878834240566	1481.7685101511208	1583.1945958375848	1473.597998116794	1581.101539600994	1582.2364227740452	1507.4384335417476	1081.1733550857462	1559.4339880454954	1625.3031044865588	1727.5230570035762	1242.6439825999428	1374.2441132961435	1345.3392376556503	1505.2305359895015	1536.9334779198343	1419.3284325174	1267.6068900043056
MED134_06959	1600.634132669897	1594.2131154978915	1149.9922653399412	1695.0173377588344	1706.423832523564	1770.453336597853	1806.1393215254293	1950.937949071276	1861.8184035300942	2343.1217497918133	2312.5629277018543	2440.0288833626378	2890.5102132085	1653.5797484502295	1460.1381825574908	1334.6541895316866	1623.4972221489859	1668.5164809721691	1812.3334789863802	1730.0112326563424	1714.89360748184	1769.4028180776004	2686.038562231141	2707.4804914994897	2702.9046121579413	2449.5164127970525
MED134_06954	2708.970153047307	2510.669219907463	2476.599970968811	2257.478045934063	2345.37625411871	2612.105125068174	2813.169419060521	2961.7650740698264	2547.4004191612	3501.631818026497	3453.9879266839093	3371.4827263415195	3952.7538490024854	2926.661759960809	2940.841691629876	2343.4044490614497	2347.580354976597	2920.5040274858184	2623.9039785756736	2854.8510456520094	3093.990277675216	3128.5809604556453	4122.338680445116	3637.619194666821	3751.397622182459	3612.382076209453
MED134_06949	139.70622105597604	149.65072690088817	110.2186582254216	119.61834065265047	133.14697168569512	133.7092202959943	174.6535337775933	137.27281944424757	134.89289388633645	205.80118196543347	222.00604105937802	184.00965714358315	189.61897939128866	150.61368753861152	102.82663257447119	124.15387809597085	107.05303593609617	99.63084023071225	135.69667517248635	148.20524563118585	131.98954760471435	114.66521055698415	248.7488989290764	203.664682183366	217.42433997350528	194.0093174372787
MED134_06944	222.19941825093335	241.17265905515038	193.87860362544043	200.2122581136561	208.13779481901767	194.59466882363455	289.010014227208	219.42852199042605	234.95080968114644	351.36787164830105	338.0546534313256	304.90856410982167	294.3339381596123	252.0797507225182	191.25753658851642	197.87024321545354	181.2315175296116	152.4471892686802	232.25007866060164	247.00874271864308	234.86375382603583	219.4454891694007	362.63393699299087	349.5893771497984	329.99937894455877	323.7456094658884
MED134_06939	224.86048912819004	251.0669219907463	165.9919551587675	205.30240026908805	219.61598203330172	233.99113551799	239.10900457646704	209.02906597192245	240.138997907544	335.3053403729501	344.22148790519725	328.4800491158179	284.9001580903939	279.03167375574344	228.27512431532605	210.80293885045052	186.28914127462403	154.84793240676964	183.973376916544	212.8075321883694	212.54199209876796	216.48000958603043	341.65511419174345	325.4435643136261	344.34717802910484	306.48711190244944
MED134_06934	260.7849459711553	265.9083163941402	224.42112337465363	218.02775565766788	229.56374428568125	228.0219738976331	265.44564855880253	235.02770601818145	263.1152600530189	330.28579934940296	403.0867260648808	362.69672089871557	356.59688661645333	279.03167375574344	252.95351613319914	221.14909535844808	194.71851418297805	222.0687402732743	198.32590986748005	228.9581038276653	234.86375382603583	242.1808326419062	418.82721235347503	390.53227717635133	433.7450030943532	377.9015845787484
MED134_06929	137.04515017871938	106.36332655765607	67.72471770477713	78.89720340919499	82.64294794284525	102.66957987013848	117.82182834202723	93.59510416653244	105.98727376783579	149.5823225017053	133.98849447775592	120.13853648217413	133.01629897597863	107.80769213290087	115.16582848340774	90.52886944497875	80.92197992019868	79.22452355695191	83.5056462599916	99.75353071329816	107.72676311855362	106.75726500133007	161.83663303819426	150.12396676402753	175.48461957252457	130.9265332398813
MED134_06924	170.30853614442796	173.1496013729285	164.66401951749734	145.06905142981014	144.6251588999792	162.36119607370736	173.9604641991108	177.83069791641162	158.61032577843957	392.5281080413877	325.7209844835824	364.9778323509088	519.8012818139306	206.1029408423105	139.8442203012808	208.21639972345113	182.91739211128242	177.65499221861944	161.79218962873372	157.70558188959518	206.71892382208938	173.97480222438975	483.2621681001635	457.72062593787416	505.48399851708336	376.1162227618409
MED134_06919	250.14066246212855	303.0118024026248	300.11345492705163	260.445606952934	263.99830592853345	260.2554466475603	293.16843169810306	287.0249861106995	299.4325776378018	587.2862997550175	570.1518781752209	658.4808391997645	799.0411718627936	312.32522573796285	265.2927120421357	267.7067996444372	260.4676228681395	356.5103560062836	280.5267804046593	249.85884359616588	326.09182349400015	293.5824787536577	725.2678739859817	697.0791184007992	774.7811505654859	643.3253746923259
MED134_15094	399.160631588503	424.21652336367475	389.085142892151	340.19116738803433	382.6062404761354	300.8457456659871	258.51495277397737	340.0622118050679	315.7383120636227	272.05912347625593	257.8858052709947	317.074491854852	373.57769074104635	348.7895921946793	497.68090166044055	428.07222551839953	333.80316717081956	444.1374805465486	335.32736076277877	275.50975149387114	393.05710867580376	338.0646725042119	296.7004939033562	301.29775147745386	296.88907336483715	338.0285040011481
