"","D_10_R1.sam","D_10_R2.sam","D_10_R3.sam","D_18_R1.sam","D_18_R2.sam","D_18_R3_T1.sam","D_18_R3.sam","D_18_R4.sam","D_25_R1.sam","D_25_R2.sam","D_25_R3.sam","D_34_R1.sam","D_34_R2_T1.sam","D_34_R2.sam","D_34_R3.sam","D_34_R4.sam","L_10_R1.sam","L_10_R2.sam","L_10_R3.sam","L_18_R1.sam","L_18_R2.sam","L_18_R3.sam","L_18_R4.sam","L_25_R1.sam","L_25_R2.sam","L_25_R3.sam","L_34_R1.sam","L_34_R2.sam","L_34_R3.sam","L_34_R4_T1.sam","L_34_R4_T2.sam","L_34_R4_T3.sam","L_34_R4.sam"
"MED134_12811",54.3671827534207,52.1135262769914,63.4060080248847,66.9743982453147,68.8751765431625,70.9306852626971,71.8663250687623,67.7699946330881,82.5997714912063,87.5001270446319,99.2608170307112,128.495261818659,125.450275388001,126.825659703963,135.752432313023,132.350205918459,52.8265387117562,56.0134309776307,56.9688157209179,67.4479123787789,65.0587842878423,75.6356413672333,70.9929754581152,81.7642317167882,88.8211403694104,88.9037138977619,117.801273370742,134.173346795151,133.03810297876,142.179067166402,127.461016369881,138.058399959265,132.468712861455
"MED134_12816",79.2266659924418,79.5432962469753,81.8869871245848,97.7227943121723,98.1267231250364,98.4880455828475,100.759762764107,98.5829001993679,122.664856746569,119.135986896872,125.462284058745,144.014048852771,159.661669173991,157.959312077525,150.307625249581,146.647693007234,75.0286237285938,72.5453152486227,90.7304237497418,99.4891176496796,117.253578271835,98.2323913355377,114.053736429869,117.163731399012,104.913678998167,127.294075288355,136.801666187581,163.36470984938,151.40778340498,162.1639107516,160.103282398423,160.753335419635,145.230671711483
"MED134_12821",115.451699651445,105.504234852436,124.601452351784,143.45765192562,134.130377894088,146.822584581241,141.497253965987,147.947575023866,162.664171073701,184.083682031122,158.624458184863,171.577754002406,173.866345188368,166.936282511452,160.948742176992,181.284356013205,110.995086956162,122.630498691894,117.898999166335,155.055614049392,171.657777364038,174.453479775785,187.778697433597,164.918639349234,169.926331333603,187.044329417343,169.201011650896,186.428410965518,191.89006534268,162.183915329082,158.981824080843,166.886190145478,170.762885931932
"MED134_12826",4.53859745876931,6.99812860811604,7.20876412342583,9.33538820499077,8.56231178563663,9.15251734343462,7.97238280523219,9.94261327243196,10.7845984714102,10.7466039880268,12.0841151630946,15.7476251679863,14.77942063451,16.7232369785161,17.767538395497,14.9903061059729,7.76698848629575,4.72647439899906,5.36657071382837,9.07220730800207,9.88894039463484,6.14692547796012,8.86727265298178,10.7358283578297,9.66756463070596,10.1055868043087,16.0056772077422,21.2930425675677,18.9843128531589,15.0739105221717,13.6818973377007,11.2378866959746,17.8584105901258
"MED134_12831",636.861496744763,527.696361780861,803.313106123969,778.534331104941,664.134286600941,835.252659332125,739.369854111129,956.710180449362,641.009223304699,1040.49064116117,625.275253437783,1207.96344030701,1166.8267061891,1088.2950967154,1254.97436888177,1871.22167587454,656.306854757009,893.399560891383,641.275386020747,872.658530713932,902.763856409962,1213.08132436134,1043.80407017974,751.07264905281,1050.32469035509,987.566779422487,1561.57859804118,1286.23805922922,1539.3653875794,1120.04389176445,1040.97579099082,1123.26452526965,1098.55743849049
"MED134_12836",169.935362173803,161.441332590743,168.781133093909,178.999357396692,165.913601986239,192.622739797327,172.396436495006,180.374440782521,195.575665889977,203.100591331858,215.828395095754,221.455546724901,224.656057564756,206.785480298724,178.827814545811,183.076162052472,174.344729222403,161.561823762228,167.168784724803,173.125476220991,193.554522819889,225.489198865201,216.274123532385,175.810089528834,197.700078624223,216.022598388947,218.173753549812,243.173384796199,178.692358666835,224.406419357415,230.783870415269,224.930479799377,184.525845915818
"MED134_12841",3.92363182293024,5.46485857481714,6.64692882561138,3.79270581839617,3.75801235808949,4.1844317946004,4.24889692297157,3.11702063689514,2.88300957841788,3.1731963294964,4.71310756626867,6.13776571270023,5.83997082042029,5.44343350305263,6.60165169301287,6.72511523439665,3.83376645766913,5.34720330226031,5.93276557656638,3.51853283029923,4.15309024733876,4.88190603177122,3.06260182968633,3.15750718670085,4.47570531131002,5.03844481180885,5.70345997235959,6.11127547182101,6.53224807388094,5.20564090311768,4.13745717875061,4.58821067167885,6.98520927496536
"MED134_12846",7.4281182767795,11.3976514183932,9.30996120766722,11.9838649509416,12.0123471258011,14.3173092818271,15.0179761093561,13.0974809454152,17.0699872197671,15.8026985297997,17.2972653901776,34.2937823034124,44.6165602888753,34.7309533523043,30.990370789368,32.0886240080982,8.70767121622355,8.39186319922618,9.67394983940114,11.1500557403116,10.5688947505069,12.2360593488625,11.482944670892,17.2770425728772,23.1009829256986,17.6426312721191,42.6926394799439,62.3212232813693,41.7819615315361,28.4668399618491,35.1692984790615,38.2143432436686,33.2538273221283
"MED134_12851",7.16642305293632,8.1198954549337,10.096135709648,10.2061537453045,9.77530595526848,12.8009210992814,10.4554052789301,9.80815924679492,12.3833885780676,12.0715058213748,35.0401930126303,20.6821720703595,30.014776921607,25.5314376354825,20.1626033211325,17.6284100062172,7.93365599700368,6.61723979867297,9.50858317547976,7.3923021482729,7.8652240003772,6.95775923758847,7.4793126208875,11.2750320025528,15.4664700499691,15.3972054738494,19.9639745625368,31.9562250740179,21.8680393417285,21.1669872680295,20.6992898077822,23.9461249955321,20.8622725679321
"MED134_12856",47.3168487874658,43.8730481564586,41.4492025722029,72.8041473741773,72.4251319876858,62.3229584928368,70.0123012901955,67.0900670868735,96.5818515750098,105.987574502767,102.966753558595,203.643940102559,182.713701236117,193.068831409273,191.450217093052,172.863319724369,39.6834993853963,42.3881861342574,41.3045049322745,68.9615962206672,77.9783935655374,70.4402359078601,81.7820569315523,98.5593314705908,90.0678772496337,99.5195780767627,172.083090987126,222.052164278368,185.316860463009,167.59206004665,169.232703710909,169.970466861707,155.305162305697
"MED134_12861",100.249401133772,108.165946794163,84.0792941065769,126.600923507329,134.097145796632,125.776492196428,137.974008948739,113.631113225063,132.350524565592,118.812881538865,150.243880055746,228.666745822087,195.591789549211,229.361318648298,224.100272582014,190.886173586635,100.234970888973,87.4678787933682,96.1607150702866,111.924930304221,107.600633894049,100.207727870096,108.84599661221,124.997337545542,112.609064917009,123.10636043212,186.776659974288,222.025530802723,200.155814636069,176.299630111894,172.612228362841,174.890868178231,193.085951261048
"MED134_12866",109.283925476912,132.797876526177,98.8480899423518,104.937817144904,110.318771026094,127.764288506665,120.243101278878,119.250688279103,97.197808753306,100.305234569642,148.013543156951,162.381101680998,172.758271293751,167.022874689476,202.572869997279,165.452566672476,116.69862642688,101.096111502701,103.247428285972,96.3328974497963,136.524200688366,112.198775216548,122.323957932994,100.006706268411,94.9240389310522,112.288786737887,126.292113665155,134.185019117621,140.518993296771,130.097054882371,125.313191166951,137.928428071128,160.058091176922
"MED134_12871",470.593436275999,433.67411820516,463.206775486141,757.109773939592,710.053786325814,841.372169433221,748.357885267486,753.374280682169,631.687419531209,699.228257082884,666.21977468082,782.714310174796,937.325204139533,843.207935000569,893.033967679482,939.360657984192,461.446104520847,483.983414956805,425.183531483124,743.973608705765,822.2436257061,798.657790416379,824.462228583066,602.622920946786,623.726538993861,653.659488632014,810.043360725585,742.768240392295,885.966218898837,990.267679393412,995.036836333516,970.946513896315,910.370090515958
"MED134_12876",388.867966663994,350.859367067332,331.67232013017,386.239019552861,387.975653807613,435.380165295328,426.312992999827,451.399279170345,390.756259261117,410.141668580157,429.482085645353,470.812336930053,489.591237583844,463.557812153895,480.500603960491,533.00546408169,394.513086975031,402.233464915003,334.471669979295,383.718151937655,386.692901252588,406.133033706925,425.820950436951,408.271142311073,343.565682235389,384.356836642422,560.437719255841,527.350562258698,557.196642657553,475.946948244976,499.751200966904,523.354110805757,544.756983572517
"MED134_12881",105.758637558302,131.487516900742,135.969480760236,101.667539979007,107.213033057783,126.494323293331,111.805382256947,99.4166133567734,114.226220410595,114.590804527244,170.23398760344,172.94089859844,187.895469243922,178.281820363779,198.645348376816,174.375555603518,97.1326679538743,111.251131277983,136.995612241842,91.0021539729681,146.088078576899,119.12550632365,113.799089789989,106.874510800616,112.855339525904,148.777567407935,168.709009526127,200.241829697677,177.687293275626,207.4840714784,202.977437085504,218.484019978816,201.916601196693
"MED134_12886",69.7704874069204,70.200680192511,72.4578914837348,153.058193617313,130.355128501751,165.19084329846,170.491805744909,135.289888560148,144.357455089569,121.598952408754,164.57787019785,66.4229402694808,63.8477548013865,64.304019612183,79.0377541332372,62.0845583754941,63.6995738640789,64.2880323656849,70.4789510629769,124.973446726232,130.043460899441,114.754809939052,127.49874448508,111.499384101308,105.322539630175,113.00502405783,48.0261043703623,59.7550383422897,58.0156644790805,65.6003231610978,68.0260315023569,67.4374695429247,61.6478944796548
"MED134_12891",104.845574480532,107.456759594796,103.450633835383,122.21060425689,120.431769368908,127.711515153296,116.211829675309,115.937226765041,130.517978840838,133.228454308827,127.459398430681,141.064042050333,143.984400137093,148.792533872136,139.504667106241,155.717117332172,95.4902575951555,99.7254131695283,106.198471570315,119.477125210071,122.470276823651,121.183372615323,120.520763653849,125.751598307092,121.28871627952,143.524765691053,151.814676766636,157.95505536586,144.350746967152,165.568588097574,166.467658360997,158.255579299546,147.101007605457
"MED134_12896",108.497114342368,110.432706600062,114.858321413449,122.258726949023,109.666042304765,138.07770956509,130.85593169411,127.642769291913,117.019875521316,123.411550423198,126.739176430308,136.534373452434,150.537433286361,147.747719181795,143.073759781485,117.702872451076,112.764342250095,109.055549409299,120.02076229323,117.748812790347,136.307140935108,116.551035898619,136.437746532963,113.139114232513,119.524316419594,127.943445485082,106.189054201648,119.986344302641,122.513947681626,129.070358846095,136.940384748403,133.135427491134,125.697111634623
"MED134_12901",49.6745115804146,47.4278130450631,46.6513692515107,47.5410768136082,50.3491732709023,64.3457958579328,54.8945147987799,54.2819633702885,58.2339002630948,56.6947463487945,58.9142319782899,57.9301458662973,77.9288539449376,58.9392005808412,55.8094989107233,50.583052623603,56.1588250126833,48.2628814407109,56.4104347778067,50.5876676882675,48.6341529503844,41.681121953077,43.5868513347427,54.9411657947949,58.4024849723288,62.6053040749484,51.5604357610541,55.0933620594269,55.3343309542687,57.7254608150961,55.3644320610392,56.4966001201587,59.390757394034
"MED134_12906",45.8006902529233,48.0042259739383,45.5070903830774,51.5494421135791,51.6587322405342,60.3503890663215,56.9212800788183,54.2558662725144,60.8792834521758,59.391808641164,55.6019342542231,57.6359807213754,69.9263181254737,62.8635525927595,57.617528535198,53.1802978256227,43.973739641929,46.1281770692949,52.6114041265893,51.3025769090139,48.5677582023292,44.1217904756041,49.178680280165,57.6776206061623,52.3029946753636,61.0114266901283,50.9168657355895,63.8422166863346,55.8719368801271,62.5494815946461,63.9905784571404,58.9395996695141,62.7480483817218
"MED134_12911",63.6164223150423,54.3608175758021,68.2394994464689,59.6903985104209,58.8957103084575,68.0677514141552,66.3504459520523,61.2153274546172,59.5291620567291,61.5023942781395,67.5358955774737,62.5516164732984,74.7190356090846,72.2451689303561,72.7540589110445,69.2335814859648,55.3525478393454,60.7550409820176,64.5600394687686,59.8576682060152,59.6800442731324,61.4331882729853,56.9759528684333,58.0038925014832,57.3442278862455,63.4267766028617,57.1122890605517,66.9258452953481,75.128950885666,78.7570692751121,79.9731354272903,76.3356396325925,72.9697564468591
"MED134_12916",163.00569477711,137.291545767567,226.522181718831,225.298022935808,206.418088543809,238.277826898063,239.525606276919,280.325313742202,167.095496801729,252.281711089755,180.275555074261,226.003001049039,209.606650817307,218.222704678373,208.145802586237,237.701135662234,162.69169895614,213.005171836523,178.48062494399,276.529405013223,306.545581146484,323.360047197436,297.838301872759,200.762478415944,225.756892571039,245.032401064781,230.585327457948,214.669392357688,203.583334544426,194.606083686554,184.908819847092,188.875305540954,187.443445647392
"MED134_12921",79.6108066388101,91.0835298780357,82.3321178693411,81.6736068360002,87.5504885689079,99.7626074120419,91.6449162218144,95.5214268496613,87.2279628918668,92.5138112605495,94.7024865070824,83.4085777646415,104.898610018131,92.2705752830595,86.7705505224288,84.0650136151866,81.5637759485205,79.2395542417854,85.8482965880631,68.2245845949213,84.4730266398128,73.2447557283292,80.8604891234586,80.5344715633355,84.1426530406239,91.9073810182977,72.2477479225866,94.0093489760251,85.7007875335302,93.5973794281285,97.2198114463761,95.2018445488113,87.6760972482854
"MED134_12926",94.1295865530664,93.9520221844674,93.0916378058305,97.1940257886473,89.6983749026049,97.368532041636,98.2293161912334,98.6512207691158,106.489742195977,100.627997329747,99.3442668661946,89.648179713765,92.3146770485493,94.6216556015142,91.6981966124964,97.1259599305885,97.5893139431924,89.2828857772752,94.1293962960146,93.0406439978057,87.8521942012154,84.1126971790933,95.4993003154328,99.0625993466554,91.1507734570033,99.081731584218,83.6432716527754,94.0944155552031,92.2326074340316,102.779528256727,106.701739317732,102.659810227064,98.4144274290647
"MED134_12931",104.545971560186,95.1974026236438,101.711778133629,89.6429403843118,92.7610101036836,99.5879290714361,98.6706214987176,101.268141008466,98.021180605034,92.4125444768548,94.2867681462615,77.7450323608695,82.8300731788352,80.513059974539,76.1493312247136,82.2465702731837,104.077806158183,93.2067135914054,106.413448233413,90.0664696693133,104.233308354513,90.3903070688385,107.248473528137,85.5309508355687,81.6384250966434,93.2801574338062,75.3052490058406,77.3863647423512,90.4313524523531,84.663263296498,90.9912589934461,94.3776957778559,83.9139507141143
"MED134_12936",112.560026445423,110.594005924512,105.701009450965,116.059479403013,111.591734966794,113.384991265985,114.877302029331,117.674045444572,114.452492043372,113.24954478848,100.53838264791,95.7039501686951,95.1871335897405,100.92442821757,96.720829009357,97.4354549290045,113.522385361911,105.591771291405,112.1350955256,109.9632746167,110.505463093186,106.194018498707,117.182655617641,106.500984161716,101.000497003727,110.581315559715,83.1742179349877,90.6149286837565,98.0410729475537,106.383407409964,114.183864217055,102.565658492091,97.0287682007365
"MED134_12941",138.507229819462,120.681015018281,63.6801346604438,108.607697539685,109.521024029604,128.185967897528,121.194016994384,125.861409359024,135.403543785185,119.343296188592,126.658599107061,91.4812339919366,123.30394843471,105.932042849972,86.0362042194343,106.905336217961,111.458191567661,93.6640215139438,94.3210109341612,110.453314598778,82.2161696289429,100.1377504065,93.7443845115061,133.477911185393,115.875122688199,99.8412542444924,116.226127418559,95.2102365186055,108.063808048717,99.9829883128705,93.7050469680209,94.9333797246993,123.836153647529
"MED134_12946",21.8685003634342,20.9090106331328,23.8798093069616,24.2752668967993,19.0846387769179,26.6190981890407,28.522128908584,24.7503252672818,10.207184736326,10.466899630705,11.4146105165488,19.9397880925546,23.6049554952731,19.6523013425793,21.8767007487829,23.6665785073127,20.4111422705675,24.3606685683036,25.5131630479543,22.8382557561841,23.5090730322155,24.0469706435432,22.1903751224527,10.174119908682,11.0517655793066,10.6736672660903,17.2893043953872,17.722577081205,19.4469450190274,22.7377834236644,23.3346330608668,21.7980336291663,25.7976679154513
"MED134_12951",191.942440815073,177.656740332986,161.161519133547,163.679998382641,153.591068897172,149.412707192939,170.824693417213,151.629625775445,132.784636189122,159.596178493129,172.143284817647,139.777575704881,142.219550460325,146.195774541114,158.260653093708,168.18864997348,168.001088399737,165.368027179445,159.122913246224,158.490036899825,186.220204223884,163.52864363433,170.301357961472,158.644387607946,163.865850846778,156.046600335828,167.828263747716,187.48149803939,185.662136904442,208.005327135734,222.074812444554,208.134161467242,204.132832572436
"MED134_12956",544.920611842546,594.310450092544,569.318847525684,620.299200447871,667.319677840624,594.870486471388,616.601829324834,603.208659606179,763.929811442158,632.493858049339,755.685279181077,696.240822283104,682.976890933048,720.188222623472,673.974600545267,647.473261508126,550.722935944096,485.071120341043,551.171587224531,598.006721701816,551.500318930779,518.86516413808,503.804477784854,717.057501979623,662.073085005133,676.938216186518,670.316035478525,629.642453686492,674.003647063276,690.698643618624,666.200941442336,678.210896828662,672.734450119314
"MED134_12961",403.955300648468,364.790255152819,317.864782852217,432.385070497597,390.13484489573,427.139799239982,404.546315204758,448.827435238997,398.355213948126,462.729993169539,402.832461281888,427.502866969708,410.10038510846,416.025892541048,440.507620858186,526.113096605104,391.174076899736,436.308219658525,313.907874788763,451.154003109619,470.465087798172,546.813165851318,537.251151273215,394.607154518275,446.46875293472,454.843464140097,527.71500943403,512.379654784349,501.706864459005,478.583446428722,438.726738139727,467.553455231083,498.96855113586
"MED134_12966",53.2925481584805,58.2782650082779,46.7181842146332,56.9397689553007,49.8637388926171,63.3384742119407,52.3398771335976,51.1748584125214,43.1676406284956,43.9007309817127,45.2589853113443,86.5330434445652,92.2316532824335,87.5522602974598,79.5416417580099,88.812488434841,55.0681174406851,46.4576691535996,48.0185496978855,48.5468502797909,59.0540745902909,49.7804037497112,59.7996526846497,42.0359677254614,41.5766865417413,45.3616240472704,82.8871168570504,96.6144711396226,84.8596594175709,80.9884553650621,76.2600242362257,82.952837140123,79.9535820848413
"MED134_12971",695.997503288402,760.676608579089,576.742756724452,667.982447641119,744.024160843911,517.891047106636,634.475248397629,544.867284626947,914.75315415074,749.716158189928,923.250971311379,736.502090544839,600.458305524692,717.930290682857,778.17225261117,684.901080491562,665.42388984767,608.440306318089,673.544844158175,610.063490688277,569.643302642206,529.986986371461,548.269922453874,841.716809915382,754.482587981067,720.600012490671,661.328625158697,775.060343785507,742.611454266315,908.766017684581,941.692427883794,904.264625967327,779.570961881123
"MED134_12976",38.2465616697376,40.0148625916336,49.6546086237707,32.4509240737664,28.3629772791671,36.6499124218753,35.8964270206808,32.4729693184385,32.0011716113819,34.8524191953245,39.6127207741485,35.3913953284555,33.1167478160466,35.4387401805244,44.5386712891433,45.0793145097812,35.6156749267747,34.3722959116307,41.69905542715,34.959336965484,40.6702515661296,39.3831374652589,33.2514873372654,29.0585950879997,30.7093663569485,34.2070751460073,35.6959096803648,33.2371995545968,38.5661904137695,36.168596825902,33.3736372042954,33.453094023609,40.2363517052432
"MED134_12981",623.677872912486,618.637121585738,600.545369279172,676.087971461499,648.826881571728,678.494299570731,691.265136023472,659.904383686628,799.529377500608,718.018856527478,770.147665643968,1113.23567749756,1132.39684271231,1167.38139244916,1224.98338827649,1063.4189121049,597.198430026488,562.762824474113,575.301436745621,673.411346810816,649.266351731755,600.291119304816,598.670090905829,744.764103049849,712.613037082454,691.10008272953,1037.34900704098,943.945041248891,1070.04794527336,1222.06026682926,1244.95437468149,1209.50457756098,1191.3671367739
"MED134_12986",159.386891583559,165.762149388346,160.384838839589,209.737585193421,193.22607412794,216.610247936905,208.270402192021,197.57327746163,175.246250953999,158.999886702647,191.234957348023,245.799432787367,247.9221001804,240.298966507166,240.766958412194,206.049197342875,164.572688448046,147.675078744269,166.984115697526,183.612562383293,195.05340469537,181.214462683293,195.524531823136,154.830368496524,153.234488325082,150.606878344254,228.984086890631,238.876697156195,236.446059343613,236.345195354063,263.653902679065,253.228954686919,231.610634009876
"MED134_12991",163.854864943975,160.711790731662,150.409338691249,193.558179178608,179.648882216513,172.337177624217,181.584011075109,182.45690431629,200.396595261039,198.298755091604,189.695733902062,242.242143514661,235.981223288018,232.683796990854,242.009329746927,230.584695984181,170.477281088176,153.064319484176,158.987397360624,184.5289081713,170.88550703702,177.761997458419,182.29778268104,203.338508181523,199.286528240025,191.915981088223,223.351619480508,234.17525783176,233.815428104166,247.05096956517,264.043732026517,256.347014456679,228.122071983072
"MED134_12996",255.096765699134,225.315126551492,245.805142456719,244.114107658111,237.051169415261,202.81459366674,236.159299641715,247.737186062447,197.332723225501,220.007112914628,221.411562553945,192.106586659559,169.987163247789,197.350818611543,230.527217055111,223.830007859443,261.706985148547,263.2673150811,247.319134287071,239.715931330383,228.764487647876,251.469013824049,229.555188663012,205.106301068606,208.138022749201,200.957971442424,176.651241388894,179.325780884109,214.409090278446,245.080026618478,251.433331497698,240.774133691098,229.91337629304
"MED134_13001",86.2321126782717,95.3247136645899,93.508914875712,74.0703581515677,75.1377571264421,64.7971200962055,78.7183022931034,73.2928762173153,55.8224795659968,61.0752943178747,80.9147962396244,104.360448844771,84.7458858492708,106.362209273808,140.91608404797,104.469953278928,88.7241094193589,99.4244344394225,98.4825524191288,75.3792828068332,89.121490869139,91.5467333795658,75.1260685830957,50.9530570180601,60.0764300710359,71.229414511907,80.4914230884788,89.9462860191468,106.297134722961,119.913340144176,114.17179546699,116.283755936338,117.005142584931
"MED134_13006",12.7623526763842,12.6437946401375,16.4729212280303,12.7372798741401,14.5769362404964,14.3036896971692,15.4366590796776,14.57923066187,13.4081262194527,14.1065422209346,20.1269977340084,34.2596442603565,33.8025876884347,33.734102964331,43.5142369968532,32.3866424931389,10.867173677847,11.1111878161281,16.149046931907,13.2233500828306,17.1776492168238,14.0230038592611,12.5187854729283,12.0899446603925,12.6080031256701,16.8137483774436,24.4428893454416,27.7745247643321,32.8172401308135,35.795512853317,36.5373655818025,33.0355538085326,33.7189045412715
"MED134_13011",207.346174073673,192.328492227212,189.224651901894,158.718285662231,173.978771267736,164.228101374814,156.373427515602,160.280736354038,163.141265740326,161.592228258989,171.65975371695,104.593787993254,122.713977389568,115.940845257116,95.1512452859612,107.245044165608,200.747540362667,196.199492715647,189.403496855681,169.982518489436,166.804659107778,159.711934691283,163.990392033633,181.283273167125,166.094872062968,163.844246718217,129.614000920814,126.676014788976,127.527163513802,137.870610585602,143.662740952162,130.793343548275,121.374428342588
"MED134_13016",54.0290283828522,52.42111881276,55.8077211978063,54.1516787064714,59.4715481346069,60.0929538990756,61.4536240356566,57.1922614064064,60.3580948800868,65.2607024023818,62.9164998770504,82.4284680452593,90.4137734765231,90.5497679326961,79.7987904721631,83.4437537978762,53.244786694672,52.9147254349963,55.2930337808663,55.1127297512201,54.8812587929934,59.4788687894954,57.6026868027496,62.0403131926092,57.9658398874557,64.872322339821,75.6797957767615,84.8462526664027,85.5995581601147,81.5242597892353,87.9752271568023,86.7502507690636,80.1116917629067
"MED134_13021",104.607463356379,102.637022290849,108.675738018136,134.891768763885,129.147102389268,140.664512199512,133.342520846533,137.337863573796,133.370138778244,145.00086532514,149.344232983243,154.436291692751,170.28181452113,164.841256354723,149.74945435248,149.716694250331,103.243605348019,100.368379847535,105.271222830688,126.018266935353,137.203146982484,129.39697800717,130.238632951953,126.820922904327,121.052861531934,134.708542950378,160.12216981562,211.472106995842,170.38388243299,161.882221155163,166.817178800052,156.331630426199,150.829268363794
"MED134_13026",71.2952236145398,64.090995193919,76.0028833145621,78.7445080349239,84.0749810694107,88.2872410377067,86.2686747935946,86.5979701112351,90.7230695972137,90.7145195835795,96.2479633740906,82.8598371214531,100.620559820311,90.0460008873963,75.0999279370513,86.4570859974478,68.7284049566216,73.9289971191592,76.9551799254617,77.1448794867006,81.2986217632974,80.5193317213846,79.6512060474576,89.410243731418,77.6690942226181,97.3540411892124,98.1798764367638,121.869578007842,91.2579249432552,94.9225148468697,93.1348118077804,89.8475820624356,93.5248137489209
"MED134_13031",79.9898608728211,87.8163109283967,75.7538076228399,84.7871566011102,103.728906966849,106.462772494857,98.7803299954448,98.2260292355044,107.834943001465,102.932881199345,129.208412474326,123.218541854963,144.058684541645,129.408193126552,132.868187779231,136.956000971454,76.4632110194423,66.0452743405117,91.8721022484008,91.3050048988776,110.447037024165,95.099938883057,92.9792284173548,94.4109706394629,91.0478991620823,103.438878282915,126.774917404656,133.337564459783,141.765455729459,84.1189681473371,71.4631076783279,85.4577425996438,129.427027905867
"MED134_13036",49.502206602478,52.1919603412394,47.6670013832562,54.3641783356448,64.4129036200413,68.2181466095874,60.8151286450957,66.9089437548712,73.5322526389967,69.9978505390489,90.0923343399217,81.8853003564188,99.342047524321,81.340241398463,85.9750792277393,79.1968977763631,49.5667438461956,44.3123694490157,54.3801914049177,56.7122257118783,71.2407789264935,54.7023829713852,62.3794978408138,68.188522455757,59.688930241943,70.0770249130326,79.4619018918824,80.3497814730906,83.4544438451344,50.215243160537,47.5058516347204,56.1430406629088,83.0056119501618
"MED134_13041",79.1116793244602,83.0026083425953,63.8651007771524,99.4775888552764,114.507027640258,134.593020635668,109.438641076247,109.361530093079,120.75384080335,124.145371728311,126.212429601964,125.112866646962,179.906004931229,142.507584013097,141.997219719617,135.770273035406,69.5691030149145,67.6799016229837,73.1632497787822,92.9178111087547,108.342158415792,86.629584186298,106.632213312891,105.538316225768,88.8342433919799,112.674914229163,115.90306626782,134.279634499764,150.956615949584,153.43132061506,144.236850202364,139.423871966877,140.296898273811
"MED134_13046",89.2113677362547,87.0251049625873,111.692934602842,68.0822843724292,67.6590819332511,76.1915289266823,69.6845236539883,70.401248570729,61.0361610174081,58.4773752781089,65.7434217380885,50.7722660315883,57.7325045890094,54.7267154461598,55.3495305131075,52.7508977360432,88.3073371249365,87.5482923753373,119.9372352538,69.8849135745228,67.2306105083263,65.0215086527489,64.501663872667,63.1274838932513,53.6272817918002,57.7427937423847,50.9350396399631,48.109025430309,52.5391724427539,52.7229367607933,52.6831501581387,53.1129486579358,61.3633789789073
"MED134_13051",67.7203150679903,62.453717522688,61.2996556904289,79.1019597402894,76.5798798509332,80.4811588999435,79.7986708296771,76.2032296151351,77.3429870793432,73.5637714062012,90.9833089911028,155.974869345305,158.353379057024,157.446892924988,161.874804227623,123.527026129227,58.3196773338728,57.7750101902691,63.2206880661091,70.3715874347757,70.3099304206055,72.3522090082799,70.688034095706,71.6545078614029,63.2788829347933,74.3994597830317,112.200696687577,128.570234991675,128.788699229967,137.887239935071,144.588329644184,141.147394656458,131.95589311476
"MED134_13056",60.3056958307647,60.2653538124721,56.4947120929687,66.1763869857306,68.4444431133489,69.3525927019106,69.850302397606,65.5006361096126,73.146413976644,76.1544006829386,81.8283185419817,105.0360614197,113.545496685821,110.494307822272,106.021584951345,87.6325274508616,50.5558657456378,52.5695249910989,61.8105467614834,61.6853814661781,64.3950714249172,61.4414515768493,59.4015496066405,75.0544852315187,71.4608577032917,76.2176810783938,88.6689121247314,103.383034089016,89.3833916983239,93.3285301243335,96.199378513874,97.1683638032957,87.3473358930103
"MED134_13061",42.75040526782,43.0789497718831,36.3307875912979,49.5603263885953,52.9106892732901,61.8213527760737,52.1030140657475,55.3018001065695,65.4332319771616,61.9615374881927,58.1680095900522,60.8337262279916,74.5529120564453,61.9641389004192,43.7150629975815,52.0959596356081,43.2963301742016,41.5070501010747,42.4952358504207,50.4403649907733,52.127900757787,51.7319800798718,54.6788660294959,62.6217086313259,59.7415147564893,67.4267351490778,60.8979210493667,63.6159206533912,52.255938010024,56.5413958691353,59.3351657180907,59.4937653721413,53.3296704309812
"MED134_13066",90.8283730754176,86.8232858048186,95.0857371343079,154.263504150341,151.742826290245,169.3517207059,158.301370551302,169.489776252542,203.004364140456,211.909797646134,216.424721548599,274.724032621342,272.837026251365,266.182804852865,311.878230352676,310.388635409898,169.509333009152,168.739614866161,170.53437216893,260.209035619206,235.792861177975,226.127175221625,279.94627180416,272.739136199682,263.785582809686,288.697602634677,369.217121391989,353.713271492357,386.982968929556,393.312960490144,394.491601987356,383.864799249464,373.029159382111
"MED134_13071",64.9378005450863,72.5905883193293,60.0306298670383,111.022397029426,104.148902591989,116.992870131502,110.196837685535,102.760118603441,145.908272325865,138.179548454023,153.075426881522,205.191353266723,195.472683291586,199.784670664514,227.906674878694,180.834413129381,140.1250891645,124.88020572784,133.915105633996,161.127545825188,181.216165472977,137.748209300031,185.310969171636,183.580293233683,181.782734689128,206.418785883794,221.807157613591,261.853547347584,254.94984048607,275.715029945788,277.430738206256,273.648141322744,259.481930976872
