index	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_18_R3	D_18_R4	D_25_R1	D_25_R2	D_25_R3	D_34_R1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R2	L_18_R3	L_18_R4	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4
MED134_11616	2567818.8854705966	2302909.9833241897	3245838.6561489	3286628.2500173445	2801162.005247347	3436477.1680345577	3611182.1749031493	2623323.4584654504	2780281.152247364	2514325.1224812455	2638617.971505791	2796825.2012628107	2826559.955751268	2648141.1630154834	2321374.5847342657	2693483.0872558304	2764801.948071955	3268886.524604634	3613709.040304251	3644510.5388493594	3703471.5713202776	2297783.186097547	2311273.753981211	2426779.6409081775	2574115.259719805	2745899.289280977	2654371.2945714644	2746083.0685078474
MED134_11621	2608568.188867279	2438932.67818406	2647421.2467431333	3505953.1326368665	3123561.2837063	3488030.538332116	3622789.9328986392	2910110.988148863	2945285.47688665	3265349.444385129	3195861.736216133	3217601.9712926024	3335557.3424191214	2980479.398349234	2425530.7482225467	2420260.4833107833	2586789.783728115	3148870.0102862567	3688760.6660734825	3240425.5634009507	3813658.6100058393	2646159.1482856227	2436285.6408414296	2715936.8997062035	2815541.9562540627	3225797.9665724845	3114221.7592311427	3039407.9436865547
MED134_11631	1649929.7625308477	1599493.1380768584	1518724.6811924584	2052583.2024756733	1980335.7499480578	2049940.2998704372	1998571.2672524375	2158068.2260893886	2144891.0408738	2460631.4693719917	3618646.774466211	3582645.5375940963	3568216.91259084	3169621.776444877	1601248.0602254996	1622811.650684288	1585874.6925325412	1964282.6929994337	1820162.0376798713	2171114.234516139	1816943.1210772775	2160911.8972016806	2097266.924908877	2250899.871021812	2858562.796883454	3155546.8854119196	3012675.183263247	3099822.0314885587
MED134_11636	3519336.7144406806	3197609.9594459645	3619138.5726365275	3436774.0243711546	3391223.2549979086	3375136.787304094	3399847.2437169575	3387339.6703361194	3324439.085942853	2988350.4220063323	2382762.690288384	2467605.8947713114	2928055.317358772	2857163.89963591	3590417.2826657547	3551659.3598464266	3481198.975608937	3632149.090019086	3364903.3322963337	3394547.2046417575	3588854.006306611	3252583.558902777	3191138.752824816	3334795.9197375593	2299231.8401364232	2247437.472251104	2822427.150920501	2886779.7614921783
MED134_11641	1474940.951515983	1480235.221985737	1756545.9789941243	1695057.0459013723	1578085.329297697	1685709.8358756008	1752627.0822196617	1528561.2102401017	1829785.255634327	1449699.3908104822	1537825.6444301896	1493597.6402894312	1737139.8626442864	2032141.569908653	1297268.6054234577	1399072.7927482883	1609914.3514868347	1887001.0912794762	1944544.244673017	1922790.5901524033	2055417.4680308516	1655328.5825930133	1810704.877334922	1887844.0051813175	1691648.4829525326	1565893.547488509	1811079.0467483865	1689484.7003515076
MED134_11646	884503.2246898154	864810.766155659	901747.039411912	730951.9138616413	876255.3663863221	865858.0093972732	802479.5599640964	749447.8374492705	755672.0680946485	892815.5394929108	769860.0184099943	899587.5607605088	863642.060773237	906387.7437054547	639441.3297175532	743246.8118233901	892770.3670775662	743421.7263036801	815987.5907421905	725972.92852659	827979.5995822357	778440.8366298922	806478.4957058871	958543.4684853826	657420.0120081885	949349.8832261323	869820.3271443042	944378.6273759711
MED134_11651	1086754.3595059558	1048111.7593660577	1099206.2642583153	1047250.4136087204	1031138.1300871079	1007772.4048247738	990219.2513254989	1144829.3459339275	1030962.6680578999	1077755.9012450138	1255390.5123690714	1255119.2047590876	1176917.1448929687	1124890.3117504506	1150251.2340350386	1011283.0707579495	1092091.6658451527	1037456.2813084356	1047029.6830808454	965135.6683114637	1193979.0357495593	1122967.4188363152	1078476.873361256	1106342.496802019	1145915.829503968	1244203.5826971964	1246995.7660503027	1141543.7164537215
MED134_11656	47707.39318122275	61793.75479684913	70684.25308933819	57296.32348915463	72556.17683453622	78619.86945525826	57700.4108381264	79288.54651855124	88536.81362080717	115040.18409753985	145834.72728036213	156345.43168297614	140404.89096440747	121996.12813005236	38166.837861929256	56873.69325267275	85930.19371964953	47608.28789136868	40301.151021730984	56916.79649605385	56809.88851075874	96256.6994115582	73515.81733666104	76769.89762625228	146536.91283911758	182001.55498847077	135009.81617384363	127351.3088522538
MED134_11666	912096.6542406336	984667.0712046289	990636.6175986112	1698026.3248852922	1377189.197838102	1850723.8054483435	1560683.291138954	1363343.8155428558	1277880.6264210842	1364550.230502449	1296935.6018355961	1219552.5963382688	1360264.264624498	851363.0873836711	1153960.4832891684	999578.9886754663	901583.4086554672	1566020.106728373	1427940.8625385223	1452962.2769495423	1703091.9307459746	1002969.3957571567	1166744.097529952	1125805.0772758925	691138.4841587988	1023872.9723812196	922825.1082979372	899170.81445151
MED134_11671	1272989.7976995844	1386419.2640293112	1767238.447332687	2435453.023102867	1816933.2456907665	2929539.2088412023	2301401.5577654205	1544169.696177111	1554448.8593774224	1557188.972099993	881938.3442131875	937228.3572372633	1251535.6781471164	904358.9076343935	1482981.7989434311	1637978.1147093745	1307871.1703768168	2287966.317354665	2465347.136111729	2116277.7398906574	2730226.3922088332	1239541.5135758412	1360504.7047551025	1425478.3452863025	716821.1445035026	890522.2186588371	949975.612039423	1187727.0427185574
MED134_11676	1452044.5094975468	1606788.5252181918	1747058.2096905613	2973532.2754371534	2122361.1931497157	3693495.9504501536	2445313.8213655213	2059617.9288271074	1963010.1998780523	2083236.2588167924	834935.9051336462	1095691.4234868481	1417112.8377761845	888483.7882742359	1731012.89256873	1782366.4552119665	1558513.2181285347	2457726.9988364684	2942426.8943778095	2012033.0795528097	3018920.8780976306	1599167.3483359758	1541725.3759410786	1850543.4234560775	812841.5079708316	1047468.8649969373	1087609.4413140763	1416567.9410639566
MED134_11681	938127.6031981679	1105655.1500763511	1222777.1645540213	2098300.035634568	1600842.6317461166	2283447.031852052	1749696.2677008994	1765282.9009635483	1522356.5985937961	1560340.8085926152	752494.7548368367	833725.5176730283	1022883.1938636921	840260.336889554	1284829.043453644	1111093.298341898	975429.4202100302	1805588.4000282045	2001441.062419343	1581959.0268903198	2053474.117131358	1240425.5659525706	1276964.942182421	1348927.051360854	724398.2506719471	900243.9784420682	829609.1906689036	1051681.878287592
MED134_11686	835593.8392166243	873158.4068648863	1149734.1430041024	1578576.5230345314	1298019.488181906	1919991.2141152334	1525297.8169382978	1486405.6681144782	1309586.1140106032	1454096.0332417556	814756.5079379609	819482.8696522188	1020789.7375192398	876612.6873904929	1049790.8601482147	1094063.026725328	889222.2284604644	1483906.6351454621	1802621.2560527457	1504216.5283304923	1898569.3352876813	1083131.6890563641	1236519.7525365625	1233420.0731383595	691094.9814453552	907904.2897168404	860932.1611085678	990837.8870660533
MED134_11691	973132.959577598	1063003.4830059193	1049707.1658786829	1911414.3924381968	1576143.4106210023	2028997.4001722415	1633365.4760331167	1881146.7989774705	1568019.5412963957	1771246.828627325	635042.4266692968	679411.6894878675	842869.1215849515	693554.4735168405	1307302.27408922	1058725.6743959081	884302.8543176554	1675323.4436439583	1736226.7303911443	1616761.332718676	1910239.189936646	1419068.8140341958	1337202.8197402875	1472829.765791755	529035.828916609	672927.2683565932	699864.650319795	847341.5574070639
MED134_11696	631568.0508725676	718491.1467928276	743276.2370427218	1346517.5323223388	1069496.4151934271	1488527.9017843814	1125610.850010802	1316635.395995119	1114443.1324624133	1225304.566985081	488316.2740478583	516870.4689697452	711762.2305540494	515293.9678982572	768103.5859335772	702514.0979216219	659617.8459487252	1203023.2680330325	1135136.9408941804	1017233.6377421314	1220694.9580450752	1027819.2672374578	1003502.402045007	1044544.6422809472	439703.4833988964	439859.93497870566	553015.5579310039	660396.0448968931
MED134_11706	652599.3506849243	695648.317398695	822887.4478464492	1348841.8576159708	1161760.8829387324	1469816.9468115934	1256383.5991604712	1293763.3975434666	1165499.6816720979	1200561.8859303326	503040.37301288795	571597.1984961767	803954.7263498235	609676.2149904347	720509.2824100177	671034.4995983667	648714.2685670898	1224931.39406307	1344359.7534604012	1153906.1280091065	1477860.6357706855	1040918.412457243	1078734.3670977128	1085716.5623240373	479116.4615125521	561538.3231866366	704246.0968734624	756086.2223355264
MED134_11711	602468.6875325582	697391.541145645	800796.0509201287	1297985.752072718	1200173.0186043086	1437061.6934259643	1264930.797597613	1431433.5921572663	1253878.9230762464	1369822.8468007597	506972.4951628005	558872.0049015345	725134.5636365978	585352.4533147002	774223.4837929	729014.4826661005	680038.532879025	1227867.4847206727	1338445.0497110486	1040129.0232711695	1358315.2630339682	1078542.9037751032	1128404.3276772604	1234578.4483208302	538638.5859169222	579965.9098442357	706194.3147129354	811961.3037510231
MED134_11716	534888.2245859167	612889.4232379973	659081.72480594	1181890.931296285	993588.6829161897	1320813.8068483386	1048315.0520854654	1177578.8814540564	1006804.7165134803	1084377.079690373	466206.7779167636	492849.8502119354	645514.9893249054	506551.7281185394	683949.7344857722	622156.0755225712	535334.2296337052	1052422.0796414395	1044605.8344832672	900550.202337563	1151099.7382490174	967314.5221809545	1001337.3256434436	962682.0333230206	438959.4633491787	486320.44195400324	572757.4330125912	655724.84976067
MED134_11736	682178.5829780393	681724.246631501	724117.0558522069	876166.8072736447	777136.732260867	845539.1692688124	750325.8520198653	742145.0655233377	791854.0384097449	715452.962043753	1123644.1654737894	1113455.9630685688	1269539.9637939665	1386501.6950421445	610410.0981875599	665901.1897892555	648699.177485949	806207.439960842	1011672.5699613416	874362.2995572132	909785.2937118778	715232.6894329096	785343.9430134433	738861.0684700296	1161872.8258974194	1105362.6650142325	1127148.663088636	1142106.0055030151
MED134_11741	178187.99281504832	172221.09589360314	426321.64896464127	515604.24681235617	421169.6937769666	588158.5968489343	407786.03147779184	441984.8419038973	459158.15479259734	454423.8334370053	144338.93358610928	154447.95808593155	166555.73523036108	134438.7648641582	212769.56942681826	202277.47458059597	337514.04662624595	475631.6155213515	572674.7174299863	505087.8644294362	633431.081102647	439107.8589773251	491291.43031518516	493151.8611589517	131142.43463406016	181597.5680945615	132371.80945555534	168147.76638569508
MED134_11746	123501.54582462861	150865.9097418866	163971.2644731467	399335.71607340866	316003.9793366621	452542.95201126626	331190.43836944073	341010.7534288677	299924.38469876524	321481.8131698447	94399.96716056799	113165.31633564347	110660.72562052436	99536.24505851687	187341.9418720409	148983.36456001	130551.8100369475	344489.3878366849	347681.9725476882	318922.51459106896	409273.0404377216	362561.93821514066	384259.85413629917	351266.9464942336	120084.69075068086	127799.14056714642	100336.05400462997	131673.30615920058
MED134_11751	135236.63475975944	150989.21395308967	175947.53737299057	360467.67027758993	285708.2421519029	409355.7612054404	298246.2734272724	327936.28405676567	299212.4968024572	326679.5763620075	106260.06624497115	110707.7964347466	116415.71383557699	111177.37165826753	154221.88932028745	133415.5225005061	137648.80409357787	297265.9666608034	366111.6502451691	280130.9979748143	399577.0268057789	321014.41097270267	317382.9502078682	322900.8697515243	108970.11301785003	136715.28181237332	121037.1636783758	140222.36129718565
MED134_11771	667611.7161996188	622418.8774994116	1243164.913049577	900243.7164167529	796653.5085832382	813246.8147780155	826651.023530442	886811.078358305	974293.4240809048	845944.9989384922	1251187.275431791	1199868.9233012772	1367040.577674222	1593493.09749644	614217.6378122829	765272.9367332114	902751.0213278801	931783.004601711	929620.2594789846	1036454.284001535	1025875.3280444971	806002.3504514466	1001306.8560548226	938760.6546161188	1319840.497062419	1333593.0918072872	1445667.6404979024	1345387.8164267053
MED134_11776	355935.2910553303	376026.1175128081	396047.15394336876	492388.61326653394	498075.40533278993	529451.6291203117	595361.5988261333	596847.9431833546	627748.7494090004	564795.044803528	693478.214508499	763554.1392995656	817506.5827848776	846316.4278960064	365058.0364210756	390920.6110480741	423946.6999839467	503631.78917865915	512495.3537756379	506316.68277677725	645154.0164357789	609583.5931775749	587784.0072205492	648221.4586978474	708422.9521138637	811612.7328273936	859885.3441678417	898456.4402089316
MED134_11786	1684519.5103441663	1529929.8704932542	2375660.103831011	2551325.047517071	2371589.123647088	2650396.7529820716	2776936.5089237597	2612604.714802644	3019924.5814294494	2260897.532837099	4807802.04624551	4508282.227537828	4787864.987506686	5872090.473361803	1637846.6627108923	1977454.565400622	1935367.7385893934	3147843.7190395566	2495423.651543372	3327875.903769272	2887167.1230585496	2760101.3367914204	3165770.7259255014	3257463.4234809033	4619670.111171667	4345353.5816137325	5680736.916615671	4283966.100331865
MED134_11791	915862.4939478807	821816.8757779925	1539216.6193859435	1230929.4661331999	1155993.6230313715	1433497.6725587712	1757993.3623244371	799767.489491142	1208286.2390406053	826448.1871831875	2020655.569582348	1986437.5775144084	2166429.586887094	3166730.5958485412	812075.6300012366	1264927.9006369093	1195822.2857872997	1572638.0920360095	1757195.0556155138	1928223.4906832138	2006030.8087869182	985050.4859138196	1138441.4623057158	1176628.5649236934	2537049.297288525	2765489.1297124955	2692056.3691535667	2236782.5610287567
MED134_11796	2184852.289625677	2603664.2668359615	2021656.529036836	1949903.4154856328	2023140.2722191745	1905925.0526098947	1893355.8539425882	2541441.483267039	2147737.7501858464	2586739.0658883657	1833814.6444529132	2022575.2993571057	1418986.9428739368	1273299.6148458389	2203338.58890032	1970917.5216240992	2489175.979658417	1742025.294465771	1718660.7772975336	1578378.1556871783	1594618.2274868505	2279684.688457157	1938513.991330628	2082022.4736968393	2010491.7663165976	2552852.5341325807	1639731.8109636793	1531581.2876794299
MED134_11801	85884.10369659725	84029.75792114124	71333.17949244569	110062.5600932197	122473.64431866318	121312.3800326681	108678.90008777859	129397.10140030154	138673.44012439894	136841.81147285554	174769.37983101793	192741.74410870756	169067.37215095354	167097.50664676254	77069.54686797175	74184.19730898523	84607.64542888073	111958.66208805233	121243.49769121279	102009.73710087045	121766.17194076258	133128.23902898782	116878.43565166247	132222.23886033575	161956.61514058613	196542.34796867828	169380.9506376531	165622.261188566
MED134_11811	37607.068251037956	46837.64360140158	121659.52779789252	39085.86408562487	39596.54921822753	57822.171430756796	37214.52854055905	40456.297511450866	32824.568582031636	40988.00021961426	164817.03298329024	130494.60928067465	168618.8246312561	211100.12566576654	60751.34915490548	49574.65768450028	53424.95411713271	36413.5742011502	51057.050685338036	37388.92632298915	98071.42911396919	31379.010468801855	37760.24470953717	37042.310217847575	150986.0309937936	152444.83106482058	216515.13019474552	172004.38551382278
MED134_11816	407292.9686516331	416116.0119274199	354930.7110350511	247955.15729634924	206622.66477655986	256944.6946235982	221845.1616701696	149013.59161258605	152310.8974099674	179007.29473415078	225850.52886011975	224676.20946329704	198215.71701436953	145903.8756036641	358426.483324267	329924.0116050569	382164.51164945215	239225.7252252854	239143.07738481305	240881.69926688127	259633.13043418337	135936.6834114886	139157.24510785003	159240.94527644175	162393.51907917132	190632.27297488795	148549.68514335973	165586.3114274861
MED134_11826	202486.62584699946	219077.7520764084	307255.8412316675	207550.11787999625	194177.24813834627	201661.72793007945	200373.08588809456	213679.29412852487	208870.2368515825	213973.23093975594	791944.7448376591	842464.4648653972	645634.0261505559	681032.7441493899	197805.77015677298	224434.30521234093	260117.23736626384	198688.1013343817	207882.6829128622	215453.84915098146	247973.31769096263	200344.11566877278	206146.8068097182	200241.552946611	904739.4895096787	909129.6383598471	751491.9765503723	692966.5198452222
MED134_11831	420846.5321601976	331399.5275213246	624466.2053952176	358597.98942117364	287258.90740914195	420573.26151111233	401628.55310392217	295641.6803070211	370893.6654378466	280516.4152470022	1869302.8295999877	2140063.9664332536	1660090.3826462608	1818264.2912657356	266406.38554331544	401852.08079260745	409428.83024437656	479094.59542262973	477058.0462968615	567352.2899168688	600240.0971683443	355654.2346322027	412218.8758106157	430578.39679854934	2024687.3328105567	1900094.2161376039	2648813.409701912	1587540.1247585213
MED134_11836	5660912.02411578	5439790.086978125	4873666.013758353	4190351.4593116953	4095103.2300589024	4105458.913408008	3731206.791635787	3765849.8480447074	3539108.102976919	3571819.4710424882	2265529.3224954866	2492213.0041457107	2562901.738424787	2596551.311618298	5434690.877216595	4995512.562403301	5167788.808479109	4102752.679856925	4108647.361146423	3560753.949191328	4140647.540122845	3888986.3253423343	3564650.629211513	3443908.6878496823	2321516.9872837663	2423339.5307268756	2898590.4051453024	3171633.138475109
MED134_11846	862707.6855997102	851992.2563721762	864535.192158148	1463907.9378825992	1298176.2194395196	1738268.8722381934	1456068.7705341342	1219517.6017001518	1267412.7566627434	1514693.4355478168	1660534.5713371462	1808193.839814063	1933195.7865770797	1725723.4607657723	861593.387232439	793973.0966798979	839276.2357963633	1372856.484289506	1529561.121233236	1579980.133122396	1399655.997650341	1099617.5671126773	1111849.8670657908	1249904.7785648566	1673705.987677969	1580260.8904038179	1755460.8344076842	1855221.222287131
MED134_11851	1186813.150369803	1071469.0010623375	1083936.7473747267	1387316.897737401	1476239.1363642178	1425599.351606675	1450499.55860767	1839256.2648318345	1873708.4360838213	1971014.305588864	2096855.5764588006	2162849.216153726	1934302.111402332	2330591.4483981924	1016216.5239955728	1073430.197651407	1101697.0406101514	1460597.85800058	1423715.6620561504	1533104.992797553	1552952.2584581506	1902855.3784286252	1822260.8478290914	2008980.36039581	2426900.2014997764	2618997.059782975	2371963.9566250783	2307879.4208006817
MED134_11856	438335.86510916764	455709.92936137086	405683.928842003	488248.4115266292	483353.4808415503	478474.86180226225	458334.3012802382	569484.0802668979	547417.6147363258	637252.9961777444	919598.8736654053	917555.9251037049	972384.9420426373	881556.6626609666	440169.11585495627	416564.50296096824	426355.92198971845	436825.90241066966	503240.6766690525	455725.6057706014	482349.6591563104	577904.2260412861	508146.736325848	565946.7982367848	813989.589196779	957982.8683772059	893807.0335544718	898858.1197800125
MED134_11861	315361.54741390445	306357.7702604351	257883.92864201157	438230.3128935752	464904.55466561054	495849.61093642045	514048.35495975893	460738.51375946566	539931.7909237059	558836.3932381554	839017.1991189722	940784.1319674206	923259.5545848801	780208.9873829739	308010.56257652084	293713.90881661983	284912.18684297183	401131.4898390125	459070.9248511596	498167.94790912303	473247.0007357868	461027.5586091831	465953.44219920074	604946.4416635951	623068.532369143	792859.2135778725	749587.4877395972	720212.2572390465
MED134_11871	1030629.362967529	1074368.9536145362	1093181.5489552522	1166598.084532121	1051637.763060572	1184038.3574872054	1175187.6616819343	1141209.0368351594	1060086.8200694907	1071903.8330029594	2190363.3419935126	2240698.726551313	2200425.0555481473	1985917.2681692846	1016824.4301913828	991163.5012348145	993232.7499246938	1079121.1922043567	1154848.1091101062	1051931.5207741263	1315534.2441982373	1042398.4222792961	936606.7756685086	1100111.5315509439	1728058.0942012994	2072676.5321039963	2046353.1187909967	2073097.1087842619
MED134_11876	1617103.934794632	1734933.229915345	1508800.6926105707	1865999.2395134596	1687172.965325749	1729637.1280156814	1501749.3594136366	2125362.7949167863	1651404.045362012	1964524.8593064384	3658492.6807885473	3719263.6652803565	3605575.180023315	2947214.863421514	1634558.4428335568	1413416.5989830894	1604900.461943699	1548856.2993991943	1663477.9859826867	1363473.4805054676	1605207.8429815476	1931494.312912046	1654134.7198071624	1708161.429459571	2867849.498355563	3561394.1409895862	3133490.9849751494	3377092.1954804026
MED134_11881	1109249.064903041	1077239.4599505707	1030046.3851768657	1160502.1547409636	1261449.1216587084	1232111.093898966	1215434.1659382342	1403429.0991737626	1286314.7197671395	1551608.738100366	2041377.6820906538	2262690.3716112617	2165978.303800212	1913326.638681121	979395.1191824408	979740.1751050976	1110197.8900344714	1175087.5048042808	1188815.9554486766	1054612.301596173	1127105.266767205	1366414.5219233946	1178813.7024276685	1285759.406988709	1632001.9826892011	1888477.0139060859	2086003.3042425832	1987915.9873164853
MED134_11896	2605012.68923536	2733311.058738935	2897202.962284568	3133132.887120121	3176948.1335829026	3192370.464716928	2816137.8809057656	3694935.2156518036	3414083.3782171113	4093051.704857455	4276333.828755639	4549953.868781472	5014115.899111417	4517001.406873901	2531595.5069265617	2427541.661616019	2962116.900494358	2958110.828516411	2885705.2300809324	2831851.6600594763	2705664.185474908	3578659.9254095596	3388391.9588573743	3524767.4153844956	3998266.29316151	4376502.508327412	4774643.356160247	5194838.034065315
MED134_11911	957150.7073514174	1163620.6737686892	1166451.823954118	814139.8591972464	715992.1969142125	749412.0326621998	678182.5585212002	298045.4895632081	279697.2617369894	309160.8404171999	521828.3036981543	439510.4561329001	1434524.8830639587	579834.1133606427	1166763.6718930388	1001728.4854822109	1108279.0143947355	805309.2013048092	838699.6293711583	475799.350248093	1212178.2543083285	291739.9892234551	259598.49316821079	274327.133192082	202577.38085732062	221365.69561923068	677136.0035848498	860876.1680349666
MED134_11916	813527.6718120687	1012409.5633275614	1008778.8920898647	786444.5897711375	665105.7293090778	699172.5467478774	641415.5208491787	300215.4947103919	260576.57520505117	253559.6132159867	221012.4454765534	253337.13821832277	798136.1621274382	519393.7470596591	1040330.1364293661	942800.5601489218	895936.4805443155	751966.8036175155	758405.6604581745	479463.2019359887	1121971.2185429044	291079.21061538486	274934.5202057964	290002.96937448665	173589.88136326236	152831.68551320076	557967.6937257472	843529.3868011426
MED134_11921	819430.4086082772	1028560.7594261942	1032639.2573000102	792909.168503906	690801.0144246339	672453.9784775795	657126.5039633315	312320.74412129814	273060.47196392436	302056.0557777453	278940.67579917854	330702.1181960823	979538.3773081187	609313.1296088379	1068477.965392007	912381.867423105	902604.1044123943	789730.3826644274	851468.5334824816	521252.3742756476	1076897.1866622355	306114.37715889467	278975.34405294695	301355.48796475993	212979.98073289992	210444.49906353283	645914.4830890577	869367.2856054653
MED134_11926	963793.9451376008	1085958.8694846565	1257567.8330968106	908780.4148466475	712017.9486695821	794191.7146138671	789280.0731606752	333704.64950793097	285904.61831498216	284404.7367433566	268161.7671782182	272218.44699073245	909532.2341946639	660083.0288381769	1209722.52244047	1153718.676992885	1039388.4184548298	999393.1794156113	928845.5759294189	642594.8484994477	1335315.2700599043	335025.559476387	325955.8723939022	333064.01634221344	201309.1544825388	173541.9384072345	689784.8891093854	846994.9964428892
MED134_11931	917298.9233563914	1165521.7211569357	1191737.1825210538	859216.7255516483	695097.1872645259	768802.2172274671	774117.3131077827	331199.74589782156	326651.34963204636	341629.7970130051	284341.89155099436	319705.55792593374	998119.1371061475	632115.2711795392	1168932.5033622095	1011166.3806593205	1043404.2863481937	818507.7073497422	1040034.3179379094	567465.8293395386	1361824.2661993417	335694.77624715795	299241.877159033	326990.2199151203	193979.37607973246	188884.3875971235	726290.1389201604	937086.8555365817
MED134_11936	953597.5493350025	1207752.3111294017	1287142.401294236	915843.993231224	780726.6172974218	805403.5481599739	826657.4890152338	374136.8316823986	362022.4174604528	360306.7291694037	291702.6856709625	317549.01508236985	980453.1874960279	648283.7755233416	1224679.6238526024	1099461.5917005236	1080682.826649901	932783.2487621853	981379.1737352812	586965.5269974724	1328673.4604055441	383960.38552007626	330586.7988936949	360994.32776924735	205077.10448222558	177200.47038977983	751006.793169515	937169.6302204292
MED134_11941	783464.3821128485	971951.3893083165	1003061.4869772338	697481.8125066322	634104.4025875435	635593.1953264908	593231.3387682328	296186.806552595	273751.38523992844	283572.4425933755	247880.62512272265	281107.48896434926	819853.9707418313	564764.4764700654	960877.7615674799	854397.5804295078	807048.5307400195	728660.1821804999	742934.5439252113	453114.1504223663	986536.3683898844	304043.37190001225	269904.4382218729	290316.82540194824	197161.24313834583	165255.32107026767	627060.1870471428	823130.8278650016
MED134_11946	1025803.0801325762	1250762.06490154	1353153.7301692083	913445.9163878455	743463.4792652852	790561.3625422143	823552.0320746416	343276.4516850581	349830.1404505197	344401.5083417748	327594.14815496607	359024.34918558	1007451.6480996403	708042.8729645102	1239364.022235532	1094006.5356308515	1047549.3437149469	981828.2424948929	1036369.118597544	686114.3491767293	1404048.3221865566	365697.43976257864	334672.77636141994	363042.69344751077	281204.79223955265	240156.78981916516	769460.765732547	927900.7871400961
MED134_11951	1117388.7931405879	1218332.479176556	1709321.4816044515	1215566.917195198	1043474.5799468014	1325806.6203970779	1430439.6102950694	689849.6248073259	916959.9827474302	750056.2731525375	871855.9918109555	919087.0326061309	1568159.0244735586	1763693.95441843	1021759.8831757552	1409421.6396869249	1212449.6531582617	1475309.702932528	1633487.0473241503	1473391.4692771574	2063972.6794619549	792690.7114596432	1018305.9095914625	971600.8574262777	758089.9101954731	873861.6782510598	1607594.1975061742	1499174.929507315
MED134_11956	1410961.6657720592	1601592.2993012087	1915832.39677718	1268626.3917598673	1322803.4486970697	1576703.0759356995	1196154.6038095073	857541.7316045067	715452.6401825645	810434.9752208597	1206920.1370371787	1330637.1140961822	1795454.994046446	1747970.9530783456	1425848.3873895141	1549263.9205477233	1737680.879425201	1105234.0992752078	1247121.3327164224	1142819.8990244449	1210662.113875035	795238.1107214228	930635.3287463814	857488.2569677358	1204437.0391690123	1140474.2459325807	1693979.8797520811	1878963.140547006
MED134_11961	3962004.956868114	4064233.99871572	3818048.809883054	3692587.7076343796	3772921.1953958836	3662692.601060089	3541440.2695056503	1882352.653286994	1751571.9223897601	1875845.9825134359	2671319.6008459977	3015360.4698781203	4045750.9770108494	3928149.47962002	3785438.9626529086	3512986.7875306825	3767033.727130084	2903252.366249988	3007852.572492847	2929208.9914743314	3484240.0965755843	2200064.151856374	2268174.537871339	2033989.5457105981	2702759.121552138	2856287.3680795776	4269580.377925513	3962416.894892506
MED134_11976	7017921.674069207	6810566.993914721	6527703.192915137	7006274.679445387	6349880.881060264	6933090.194769711	6768931.85093115	3810771.6135170916	4770006.322357642	10543481.783866143	21023668.63963387	21666977.66968705	23146667.47052542	12471104.671091365	7531744.330322346	6796679.00381433	6349569.356454247	4943206.392835783	5953698.68466065	5565197.879614154	6523962.143391945	5611798.870540682	4927864.676701214	5271108.42465971	11818939.663987007	18369211.238673158	14629153.411063591	12311512.282578409
MED134_11981	902503.0080501563	896616.5945991585	904057.1281885009	803496.4122394645	856970.6137600808	851331.7102025361	869338.0900479022	857978.7103884676	827043.0417640551	837883.2974063883	876102.9492537617	907181.2605906638	1013932.2248871528	996118.0040228085	917996.6959988635	889116.9140955264	900977.8410579022	810224.2213118406	836787.5952754475	826768.3606183022	879263.7059176227	817520.5920026106	792367.2079619817	851070.9197639413	857259.6908334494	866978.1305974278	1014176.1724100425	939107.0426522008
MED134_11991	2529511.9966979893	2058533.373334268	3305109.499170668	2464324.020722218	2438435.1354278475	2560291.2794123637	3196385.023032814	2310277.7778962683	2924910.5999372643	2031155.3523463723	2498205.142344249	2364835.9989908035	2624402.3456277903	3264009.30877914	2268694.452834376	2840823.093161805	2601589.4618289117	2785833.3996307813	2591765.9359231256	3265616.114264155	2758549.934832776	2562816.540552584	2642326.557858414	2796501.618271341	2747970.322647713	2407967.074311279	2847317.248615665	2573010.818805771
MED134_11996	3838400.548523522	3651792.102768617	3578244.423058036	3828322.17146583	3851377.5448521296	3690526.106480346	3918724.4588554357	3882770.4416932333	4003572.9519004654	4001608.695790714	3781066.884676655	3781558.386904284	4189819.1761368928	4180573.593189603	3554707.3567367336	3629916.597928827	3530058.7356846095	3653805.303662844	3392466.9586393163	3536856.527886651	3521949.7840049597	3933666.111308583	3803851.9040397974	3846547.044254919	3414229.554364165	3563102.1724603362	4068705.309064733	3859616.452207168
MED134_12006	2190487.624009479	2371877.2762597846	2180047.7875892376	1808446.179349995	2074505.6003815327	2022600.8131603496	1795063.1953996057	2116680.3551472845	2039512.8097779972	2807408.863072153	1827036.215939508	1890642.3688488095	1908746.3616633192	1556611.2020103931	1963537.0124660218	2041769.3270012774	2406019.679204125	1757844.4759889971	2070041.5390401196	2027400.4898712707	1660185.1249370382	1907290.9387513024	1832956.8490984004	2233717.061716477	1593625.0555555907	1695064.1415239612	1682289.863487885	1703480.431597023
